,Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES,base_rdkit_smiles
1325,INFXKGQBKNZHOQ-JSGCOSHPNA-N,CHEMBL1642890,6530,A,6.91,chembl20,699305,9606,SLC6A2,4059,[C@H]1(C2=CC=C(C(=C2)Cl)Cl)C=3C=CC=CC3C[C@H](N)C1,N[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1
1326,INFXKGQBKNZHOQ-OCCSQVGLNA-N,CHEMBL1642892,6530,A,6.07,chembl20,699305,9606,SLC6A2,4059,[C@H]1(C2=CC=C(C(=C2)Cl)Cl)C=3C=CC=CC3C[C@H](C1)N,N[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1
1327,INFXKGQBKNZHOQ-TZMCWYRMNA-N,CHEMBL1642891,6530,A,6.14,chembl20,699305,9606,SLC6A2,4059,[C@@H]1(C2=CC=C(C(=C2)Cl)Cl)C=3C=CC=CC3C[C@H](C1)N,N[C@@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1
1328,GZWPHROGQGOESZ-HJWRWDBZNA-N,10363398,6530,A,7.823910000000001,pubchem,259565,9606,SLC6A2,4059,I/C=C\C1=CC=C(C2C(C3NC(C2)CC3)C(OC)=O)C=C1,COC(=O)C1C2CCC(CC1c1ccc(/C=C\I)cc1)N2
1329,GVFNSRVEVUSCRN-UHFFFAOYNA-N,CHEMBL517305,6530,A,8.3,chembl20,493416,9606,SLC6A2,4059,C=1(C=CC=2NC=C(C2C1)C#N)C3(CNCC3)CC4=CC=CC=C4,N#Cc1c[nH]c2ccc(C3(Cc4ccccc4)CCNC3)cc12
1330,HBWHFDXFCMNHBX-UYBDAZJANA-N,CHEMBL258060,6530,A,7.6,chembl20,463818,9606,SLC6A2,4059,C1(=CC(CNC)=C(OC=2C(=CC(Cl)=CC2)C)C=C1)N=S(C)(O)=O,CNCc1cc(N=S(C)(=O)O)ccc1Oc1ccc(Cl)cc1C
1331,GTKJFGPZQFGMLW-UHFFFAOYNA-N,44404262,6530,A,5.84466,pubchem,254371,9606,SLC6A2,4059,FC(F)(F)C1=CC=C(N2C(=O)C(CC=3C2=CC=CC3)CCCNC)C=C1,CNCCCC1Cc2ccccc2N(c2ccc(C(F)(F)F)cc2)C1=O
1332,HAUQQZNNDHTKIA-LILDFLRNNA-N,CHEMBL2430693,6530,A,5.49,chembl20,983930,9606,SLC6A2,4059,C1(C2=CC=C(C=C2)Cl)C(C(=O)NC1)C=3C=CC=C(C3)Cl,O=C1NCC(c2ccc(Cl)cc2)C1c1cccc(Cl)c1
1333,GXWUVPPXUBCALT-JMSVASOKNA-N,CHEMBL598825,6530,A,9.2,chembl20,613740,9606,SLC6A2,4059,C=1(C(=CC=C(C1)[C@]23[C@@H]([C@H]2CNC3)COCCC)Cl)Cl,CCCOC[C@@H]1[C@H]2CNC[C@]21c1ccc(Cl)c(Cl)c1
1334,GXWUVPPXUBCALT-SLEUVZQENA-N,CHEMBL599845,6530,A,9.3,chembl20,613740,9606,SLC6A2,4059,C=1(C(=CC=C(C1)[C@@]23[C@H]([C@@H]2CNC3)COCCC)Cl)Cl,CCCOC[C@H]1[C@@H]2CNC[C@@]21c1ccc(Cl)c(Cl)c1
1335,GYTGCOARTYXPAX-UHFFFAOYNA-N,CHEMBL133646,6530,A,7.48,chembl20,142614,9606,SLC6A2,4059,N12C(C3=C4C(C=CC=C4)=CC=C3C1(C=5C=CC(=CC5)Cl)O)=NCC2,OC1(c2ccc(Cl)cc2)c2ccc3ccccc3c2C2=NCCN21
1336,GZAWVIWERRSMCS-LBPRGKRZNA-N,CHEMBL1080789,6530,A,7.62,chembl20,620407,9606,SLC6A2,4059,C=1(C=CC=C(C1Cl)Cl)C(=O)N(CCC2CC2)[C@@H]3CNCC3,O=C(c1cccc(Cl)c1Cl)N(CCC1CC1)[C@H]1CCNC1
1337,JHBXYVBNWXENQD-UHFFFAOYNA-N,CHEMBL1224161,6530,A,7.6,chembl20,652283,9606,SLC6A2,4059,C1(CCCNC1)(C(C=2C=CC=3NC=CC3C2)=O)CC4=CC=CC=C4,O=C(c1ccc2[nH]ccc2c1)C1(Cc2ccccc2)CCCNC1
1338,JIUZCRQPSREENI-UHFFFAOYNA-N,CHEMBL232069,6530,N,3.67,chembl20,444198,9606,SLC6A2,4059,C1CC=C(C=2C=CC(C3=CC=CC=C3)=CC2)C(C(OC)=O)C1,COC(=O)C1CCCC=C1c1ccc(-c2ccccc2)cc1
1339,JGGUUPWIOMBFIE-NPVYFSBINA-N,44455590,6530,A,7.602060000000001,pubchem,315792,9606,SLC6A2,4059,ClC1=CC(=C(OC=2C(C=NC)=CC(NS(O)(=O)C)=CC2)C=C1)C,CN=Cc1cc(N[SH](C)(=O)O)ccc1Oc1ccc(Cl)cc1C
1340,JBTZQUNHYUVAIK-INIZCTEONA-N,CHEMBL477573,6530,A,7.02,chembl20,490418,9606,SLC6A2,4059,C1=CC=CC(CN(S(=O)(=O)C)[C@@H]2CNCC2)=C1OC3=CC=CC=C3,CS(=O)(=O)N(Cc1ccccc1Oc1ccccc1)[C@H]1CCNC1
1341,IDJLHSSQHKZAPT-LBPRGKRZNA-N,11336016,6530,A,7.4318,pubchem,469544,9606,SLC6A2,4059,ClC=1C(C(=O)N([C@H]2CCNC2)CC(C)C)=CC=C(Cl)C1,CC(C)CN(C(=O)c1ccc(Cl)cc1Cl)[C@H]1CCNC1
1342,IHBJHLUWGRKAPP-UYBDAZJANA-N,CHEMBL404317,6530,A,7.59,chembl20,463818,9606,SLC6A2,4059,C1(=CC(CNC)=C(OC=2C(=CC(=CC2)Cl)C)C=C1)C(=O)NC,CNCc1cc(C(=O)NC)ccc1Oc1ccc(Cl)cc1C
1343,IHBSSBISPQPZFN-UHFFFAOYNA-N,CHEMBL196751,6530,A,7.77,chembl20,320846,9606,SLC6A2,4059,N1(C(C(CC)(CCCNC)CC=2C1=CC=CC2)=O)C=3C=CC(=CC3)C,CCC1(CCCNC)Cc2ccccc2N(c2ccc(C)cc2)C1=O
1344,IXXMPCPWTWLRBY-ZWKOTPCHNA-N,44410093,6530,A,7.92445,pubchem,263026,9606,SLC6A2,4059,BrC=1C(C[C@](O)([C@H]2OCCNC2)C3=CC=CC=C3)=CC=CC1,O[C@](Cc1ccccc1Br)(c1ccccc1)[C@@H]1CNCCO1
1345,JAUOIFJMECXRGI-UHFFFAOYNA-N,CHEMBL1172,6530,A,5.96,chembl20,774705,9606,SLC6A2,4059,C1C=2C(=NC=CC2)C(C3=C(C1)C=C(Cl)C=C3)=C4CCNCC4,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1
1346,IVMHSWRHRXAZNE-KRWDZBQONA-N,CHEMBL247538,6530,A,7.96,chembl20,454294,9606,SLC6A2,4059,N([C@@H]1CNCC1)(CC2=C(C(=CC=C2)OC)C)C3CCOCC3,COc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1C
1347,JWSCWFWSMYRJBE-PSOPSSQANA-N,46228719,6530,A,7.700060000000001,pubchem,462682,9606,SLC6A2,4059,ClC=1C=C([C@]23[C@H]([C@@H]2C=4OC(=CN4)C)CNC3)C=CC1Cl,Cc1cnc([C@H]2[C@@H]3CNC[C@@]32c2ccc(Cl)c(Cl)c2)o1
1348,JTBUWXHKRDNJAX-UHFFFAOYNA-N,CHEMBL198215,6530,A,7.37,chembl20,320846,9606,SLC6A2,4059,N1(C(C(CCCNC)(C)CC=2C1=CC=C(Cl)C2)=O)C=3C=CC(=CC3)C,CNCCCC1(C)Cc2cc(Cl)ccc2N(c2ccc(C)cc2)C1=O
1349,JTVKAFWSBOMWKU-KRWDZBQONA-N,25195291,6530,A,7.744730000000001,pubchem,342389,9606,SLC6A2,4059,O(C(=O)N([C@H]1CCNC1)CC=2C(C3=CC=CC=C3)=CC=CC2)C,COC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1
1350,JTZODQOWHKXAGE-VMZNBEPHNA-N,45378387,6530,A,8.40012,pubchem,462682,9606,SLC6A2,4059,ClC=1C=C(C2([C@@H]3[C@H]2CNC3)CCOC4CCC4)C=CC1Cl,Clc1ccc(C2(CCOC3CCC3)[C@H]3CNC[C@H]32)cc1Cl
1351,JUHGVUXNNZSORA-VQIMIIECNA-N,CHEMBL1813318,6530,A,6.69,chembl20,761203,9606,SLC6A2,4059,C1CC[C@@H]2CN(C[C@]2(C3=CC=CC=4C3=CC=CC4)C1)C,CN1C[C@H]2CCCC[C@@]2(c2cccc3ccccc23)C1
1352,JQSJAVBMIMDUFO-QWOVJGMINA-N,CHEMBL1885748,6530,A,5.16,chembl20,965549,9606,SLC6A2,4059,ClC1=CC(CNC2=NC=NC=C2C=3C=C4OCOC4=CC3)=CC(Cl)=C1,Clc1cc(Cl)cc(CNc2ncncc2-c2ccc3c(c2)OCO3)c1
1353,HRZCVADZOIJDCK-UHFFFAOYNA-N,CHEMBL1830883,6530,A,5.64,chembl20,769842,9606,SLC6A2,4059,N1(S(N(C=2C1=CC=CC2)C=3C=CC=CC3)(=O)=O)CC4CN(CCO4)C,CN1CCOC(CN2c3ccccc3N(c3ccccc3)S2(=O)=O)C1
1354,HKMJCOCCPVLYPB-BJUDXGSMNA-N,44586246,6530,A,5.54061,pubchem,408804,9606,SLC6A2,4059,FC=1C=C2C(CCCN3CCC4=C(C3)C=CC=C4O[11CH3])=CNC2=CC1,COc1cccc2c1CCN(CCCc1c[nH]c3ccc(F)cc13)C2
1355,HIKRIVCRSDESKA-LRDDRELGNA-N,71562716,6530,A,9.30016,pubchem,731055,9606,SLC6A2,4059,ClC=1C(O[C@H]([C@H]2CCNC2)C3=CC=CC=C3)=C(Cl)C=CC1Cl,Clc1ccc(Cl)c(O[C@@H](c2ccccc2)[C@H]2CCNC2)c1Cl
1356,GBPYXOBRYGPNKY-CQSZACIVNA-N,CHEMBL475527,6530,A,6.92,chembl20,558178,9606,SLC6A2,4059,C=1C=CC2=C(SC(N2[C@H](CCNC)C3=CC=CC=C3)=O)C1,CNCC[C@H](c1ccccc1)n1c(=O)sc2ccccc21
1357,GSCMKUDZZALNHS-UHFFFAOYNA-N,45487689,6530,A,5.92082,pubchem,445757,9606,SLC6A2,4059,N(C1CCNCC1)(CC2=CC=3C(C=C2)=CC=CC3)C=4N=CC=CN4,c1cnc(N(Cc2ccc3ccccc3c2)C2CCNCC2)nc1
1358,GSMFLJBANXQXTM-NSHDSACANA-N,CHEMBL1080790,6530,A,7.89,chembl20,620407,9606,SLC6A2,4059,C=1(C=CC=C(C1Cl)Cl)C(=O)N(CC(C)(C)C)[C@@H]2CNCC2,CC(C)(C)CN(C(=O)c1cccc(Cl)c1Cl)[C@H]1CCNC1
1359,GRBCPJNRLNFZRM-UHFFFAOYNA-N,CHEMBL606144,6530,A,7.14,chembl20,603449,9606,SLC6A2,4059,C1=CC=C2NC=C(C2=C1CCN3CCCC3)S(=O)(=O)C4=CC=CC=C4,O=S(=O)(c1ccccc1)c1c[nH]c2cccc(CCN3CCCC3)c12
1360,GRUIIAQNNWQJPW-GOSISDBHNA-N,24895130,6530,A,7.85387,pubchem,339392,9606,SLC6A2,4059,ClC=1C=C([C@H](C2(O)CCCCC2)CN3CCN(CC3)C)C=CC1,CN1CCN(C[C@H](c2cccc(Cl)c2)C2(O)CCCCC2)CC1
1361,GRUIIAQNNWQJPW-SFHVURJKNA-N,CHEMBL459852,6530,A,6.73,chembl20,487421,9606,SLC6A2,4059,C1=CC(=CC([C@H](CN2CCN(CC2)C)C3(CCCCC3)O)=C1)Cl,CN1CCN(C[C@@H](c2cccc(Cl)c2)C2(O)CCCCC2)CC1
1362,ISKVOQJXBREYEF-ZANVPECINA-N,CHEMBL257809,6530,A,7.54,chembl20,467790,9606,SLC6A2,4059,[C@]1(C(N(CC)CC)=O)([C@H](CN)C1)C2=CC=C(S2)Br,CCN(CC)C(=O)[C@@]1(c2ccc(Br)s2)C[C@H]1CN
1363,ISYQRUPHFNFRMZ-UHFFFAOYNA-N,CHEMBL560536,6530,A,7.2,chembl20,582671,9606,SLC6A2,4059,C=1(C=CC=2NC=CC2C1)N(CC3=CC=CC=C3)C4CNCCC4,c1ccc(CN(c2ccc3[nH]ccc3c2)C2CCCNC2)cc1
1364,HWOCKNMBFVXGDK-UHFFFAOYNA-N,44404274,6530,A,6.78252,pubchem,254371,9606,SLC6A2,4059,FC1=CC(N2C(=O)C(CC=3C2=CC=CC3)(CCCNC)C)=CC(F)=C1,CNCCCC1(C)Cc2ccccc2N(c2cc(F)cc(F)c2)C1=O
1365,JMCFSRJDUZTPRD-UHFFFAOYNA-N,CHEMBL194205,6530,A,7.36,chembl20,320846,9606,SLC6A2,4059,N1(C(C(CCCNC)(C)CC=2C1=CC=CC2)=O)C3=CC=CC=C3,CNCCCC1(C)Cc2ccccc2N(c2ccccc2)C1=O
1366,JNLXUEPMJIMNHM-JMSVASOKNA-N,25025977,6530,A,9.60033,pubchem,462682,9606,SLC6A2,4059,ClC=1C=C([C@@]23[C@@H]([C@H]2COC(C)C)CNC3)C=CC1Cl,CC(C)OC[C@@H]1[C@H]2CNC[C@]21c1ccc(Cl)c(Cl)c1
1367,JOBHARMVZDXCRY-UHFFFAOYNA-N,CHEMBL132955,6530,A,8.0,chembl20,145000,9606,SLC6A2,4059,N12C(C3=CC(Cl)=C(C=C3C1=NCC2)Cl)(C=4C=CC(=CC4)Cl)O,OC1(c2ccc(Cl)cc2)c2cc(Cl)c(Cl)cc2C2=NCCN21
1368,KWWVMVUZZJMGRZ-ZVDHGWRTNA-N,CHEMBL551573,6530,A,8.05,chembl20,575205,9606,SLC6A2,4059,C1=CC=NC(=C1)C([C@H]2CNCC2)OC=3C(=C(C=CC3)Cl)Cl,Clc1cccc(OC(c2ccccn2)[C@@H]2CCNC2)c1Cl
1369,KWAYIPPRBHZSBU-IAGOWNOFNA-N,CHEMBL509228,6530,A,5.96,chembl20,500244,9606,SLC6A2,4059,C=1C=CC(N([C@H](C2=CC=CC=C2)[C@@H](CNC)O)C)=CC1,CNC[C@@H](O)[C@@H](c1ccccc1)N(C)c1ccccc1
1370,KWAYIPPRBHZSBU-SJORKVTENA-N,24897268,6530,A,7.522880000000001,pubchem,352215,9606,SLC6A2,4059,O[C@@H]([C@@H](N(C1=CC=CC=C1)C)C2=CC=CC=C2)CNC,CNC[C@@H](O)[C@H](c1ccccc1)N(C)c1ccccc1
1371,KGCAQBRBCVWBSF-UHFFFAOYNA-N,CHEMBL256021,6530,A,6.02,chembl20,469334,9606,SLC6A2,4059,C(N(CC)C(C1(C2=CC=CC=C2)C(C1)CNCC(OC)OC)=O)C,CCN(CC)C(=O)C1(c2ccccc2)CC1CNCC(OC)OC
1372,JPUDXOCAZQSFHB-UHFFFAOYNA-N,CHEMBL560049,6530,A,6.67,chembl20,575205,9606,SLC6A2,4059,C1=CC=C(C(OC2=C(C(=CC(=C2)Cl)Cl)Cl)C3CCNCC3)C=N1,Clc1cc(Cl)c(Cl)c(OC(c2cccnc2)C2CCNCC2)c1
1373,LPLLJFFJYKVRLO-UHFFFAOYNA-N,CHEMBL1224160,6530,A,8.1,chembl20,652283,9606,SLC6A2,4059,C1(CCCN1)(C(C=2C=CC=3NC=CC3C2)=O)CC4=CC=CC=C4,O=C(c1ccc2[nH]ccc2c1)C1(Cc2ccccc2)CCCN1
1374,LNWGBLPMTUFHJM-HUUCEWRRNA-N,CHEMBL1170233,6530,A,6.1,chembl20,642208,9606,SLC6A2,4059,C1CN(C[C@@]2([C@]1(C2)C3=CC(=C(C=C3)Cl)Cl)COC)C,COC[C@@]12CN(C)CC[C@]1(c1ccc(Cl)c(Cl)c1)C2
1375,LMZHBWVCOJNPLJ-HZPDHXFCNA-N,CHEMBL1173753,6530,A,6.3,chembl20,642208,9606,SLC6A2,4059,C1CNC[C@@]2([C@]1(C2)C=3C=CC(=C(C3)Cl)Cl)C(N=C=CC)=O,CC=C=NC(=O)[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2
1376,LNPDTQAFDNKSHK-HVXXBKQBNA-N,CHEMBL865,6530,A,5.54,chembl20,774705,9606,SLC6A2,4059,S(=O)(=O)(N)C=1C=CC(=CC1)C2=C(C)ON=C2C=3C=CC=CC3,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1
1377,GZJJRCVIVJXCPO-LBPRGKRZNA-N,46882937,6530,A,6.5800399999999994,pubchem,469544,9606,SLC6A2,4059,ClC=1C(C(=O)N([C@H]2CCNC2)CC(C)C)=CC=C(F)C1,CC(C)CN(C(=O)c1ccc(F)cc1Cl)[C@H]1CCNC1
1378,IEMZWXPJSYEEOM-UHFFFAOYNA-N,44359156,6530,A,7.09151,pubchem,145369,9606,SLC6A2,4059,O(C(CCNC)C1=CC(OC)=CC=C1)C=2C=3C(C=CC2)=CC=CC3,CNCCC(Oc1cccc2ccccc12)c1cccc(OC)c1
1379,IDGXKCMPBMPCQQ-UHFFFAOYNA-N,CHEMBL2047575,6530,A,5.6,chembl20,827276,9606,SLC6A2,4059,C(CCN1CCC(=CC1)CC=2C=CC=CC2)(O)C=3C=C4CCOC4=CC3,OC(CCN1CC=C(Cc2ccccc2)CC1)c1ccc2c(c1)CCO2
1380,IDZYJTXHWNKKBY-OCZCAGDBNA-N,25210603,6530,A,8.60033,pubchem,462682,9606,SLC6A2,4059,ClC=1C=C(C2([C@@H]3[C@H]2CNC3)COC4CCC4)C=CC1Cl,Clc1ccc(C2(COC3CCC3)[C@H]3CNC[C@H]32)cc1Cl
1381,IECZTWNGAWLQAQ-AWEZNQCLNA-N,CHEMBL1078741,6530,A,7.37,chembl20,620407,9606,SLC6A2,4059,C=1(C=C(C=C(C1)Cl)Cl)C(=O)N(CC(C)C)[C@@H]2CNCC2,CC(C)CN(C(=O)c1cc(Cl)cc(Cl)c1)[C@H]1CCNC1
1382,IAMMWWXBTYJBCX-UHFFFAOYNA-N,CHEMBL1083425,6530,A,7.4,chembl20,634878,9606,SLC6A2,4059,C=1(C=CC(C(N2CCNCC2)CC=3C=CC=CC3OC(F)F)=CC1)F,Fc1ccc(C(Cc2ccccc2OC(F)F)N2CCNCC2)cc1
1383,IAPNVLHDPZOUSQ-ZDUSSCGKNA-N,CHEMBL1079264,6530,A,7.96,chembl20,620407,9606,SLC6A2,4059,C=1(C=CC=C(Cl)C1Cl)C(=O)N(C2=CC=CC=C2)[C@@H]3CNCC3,O=C(c1cccc(Cl)c1Cl)N(c1ccccc1)[C@H]1CCNC1
1384,KZCROLYCBADBTI-DLBZAZTENA-N,CHEMBL1813476,6530,A,7.85,chembl20,761203,9606,SLC6A2,4059,C1[C@@H]2[C@](CNC2)(C3=CC4=C(C=C3)C=CC=C4)CC1,c1ccc2cc([C@]34CCC[C@H]3CNC4)ccc2c1
1385,KZCROLYCBADBTI-SJORKVTENA-N,CHEMBL1813477,6530,A,7.22,chembl20,761203,9606,SLC6A2,4059,C1[C@H]2[C@@](CNC2)(C3=CC4=C(C=C3)C=CC=C4)CC1,c1ccc2cc([C@@]34CCC[C@@H]3CNC4)ccc2c1
1386,LEZWWPYKPKIXLL-UHFFFAOYNA-N,CHEMBL808,6530,A,5.62,chembl20,774705,9606,SLC6A2,4059,C=1(C(=CC(=CC1)Cl)Cl)C(CN2C=NC=C2)OCC3=CC=C(C=C3)Cl,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
1387,KXYMHOPZXNZJHG-UHFFFAOYNA-N,CHEMBL335423,6530,A,5.84,chembl20,142799,9606,SLC6A2,4059,C1(C2N(C)C(CC1C3=CC(OC)=C(C=C3)OC)CC2)C(=O)OC,COC(=O)C1C(c2ccc(OC)c(OC)c2)CC2CCC1N2C
1388,KYMPTONVLFUIMS-QWOVJGMINA-N,CHEMBL561598,6530,A,7.8,chembl20,582671,9606,SLC6A2,4059,C=1(C=CC=2NN=CC2C1)N(CC3=CC=CC=C3)C4CCNCC4,c1ccc(CN(c2ccc3[nH]ncc3c2)C2CCNCC2)cc1
1389,KXLJVOFBGQNGTJ-OCZCAGDBNA-N,25210876,6530,A,8.80134,pubchem,462682,9606,SLC6A2,4059,ClC=1C=C(C2([C@H]3[C@@H]2CNC3)CCOC(C)C)C=CC1Cl,CC(C)OCCC1(c2ccc(Cl)c(Cl)c2)[C@H]2CNC[C@H]21
1390,KXRRNOJECCYJIA-GUYCJALGNA-N,44625570,6530,A,8.10018,pubchem,731055,9606,SLC6A2,4059,FC1=C(O[C@H]([C@H]2CCNC2)C3=CC=CC=C3)C=CC(F)=C1,Fc1ccc(O[C@@H](c2ccccc2)[C@H]2CCNC2)c(F)c1
1391,KPDJDJHGSVDTMY-UHFFFAOYNA-N,9839972,6530,A,6.92082,pubchem,423861,9606,SLC6A2,4059,O(C(C1CCNCC1)C2=CC=CC=C2)C=3C=4C(C=CC3)=CC=CC4,c1ccc(C(Oc2cccc3ccccc23)C2CCNCC2)cc1
1392,KLPCBCDMRUJYFL-OALUTQOANA-N,CHEMBL539564,6530,A,7.68,chembl20,142806,9606,SLC6A2,4059,[C@H](C=1C=C2C(=CC1)C=CC=C2)([C@H](C=3C=CC=CC3)O)CN,NC[C@@H](c1ccc2ccccc2c1)[C@@H](O)c1ccccc1
1393,KJKJGUOGZBYCCJ-AEFFLSMTNA-N,44560671,6530,A,5.522880000000001,pubchem,343580,9606,SLC6A2,4059,O([C@H]1C[C@@H](NCC)C=2C1=CC=CC2)C=3C(=CC=CC3)C,CCN[C@@H]1C[C@H](Oc2ccccc2C)c2ccccc21
1394,KNTQYVICAJIRLP-UHFFFAOYNA-N,CHEMBL370063,6530,A,6.84,chembl20,320846,9606,SLC6A2,4059,N1(C(C(CCCNC)(C)CC=2C1=CC=CC2)=O)C=3C=C(C)C=CC3,CNCCCC1(C)Cc2ccccc2N(c2cccc(C)c2)C1=O
1395,KOMVBLAWAGFCNI-UHFFFAOYNA-N,CHEMBL1082534,6530,A,5.99,chembl20,617684,9606,SLC6A2,4059,O=S1(N(CC=2C(=CC=CC2)N1C3=CC(=CC=C3)C)CCCNC)=O,CNCCCN1Cc2ccccc2N(c2cccc(C)c2)S1(=O)=O
1396,JXIHZLYRWFFHPQ-PKSOQXRJNA-N,CHEMBL1224319,6530,A,8.2,chembl20,652283,9606,SLC6A2,4059,C1(CCNC1)(C(C2=CC=C3C(=C2)C=NN3)=O)CCC(C)(C)C,CC(C)(C)CCC1(C(=O)c2ccc3[nH]ncc3c2)CCNC1
1397,KGIFNVHVKHFIJZ-UHFFFAOYNA-N,CHEMBL381079,6530,A,7.8,chembl20,355136,9606,SLC6A2,4059,C1(=CC=C(F)C=C1C(F)(F)F)CN(CC(C)(C#N)C)C2CCNCC2,CC(C)(C#N)CN(Cc1ccc(F)cc1C(F)(F)F)C1CCNCC1
1398,JZFGPXKITYCBJZ-CVEARBPZNA-N,CHEMBL448897,6530,A,6.26,chembl20,500244,9606,SLC6A2,4059,C=1C=CC(N([C@@H](C2=CC=CC(=C2)F)[C@@H](CN)O)C)=CC1,CN(c1ccccc1)[C@@H](c1cccc(F)c1)[C@H](O)CN
1399,JZKRUQHCKJXZSS-ZWKOTPCHNA-N,CHEMBL454770,6530,A,8.4,chembl20,558433,9606,SLC6A2,4059,C1=CC=C2C(=C1)[C@@H]([C@@](O)(C2)CNC)OC=3C=CC(=CC3C)O,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccc(O)cc1C
1400,KCFUXTYNOWCQBR-MSOLQXFVNA-N,CHEMBL467512,6530,A,6.4,chembl20,500244,9606,SLC6A2,4059,C=1C=CC(N([C@H]([C@@H](CNC)O)C2=CC=CC=C2)C)=CC1OC,CNC[C@@H](O)[C@H](c1ccccc1)N(C)c1cccc(OC)c1
1401,KDERKEZKMQCRPQ-DZGCQCFKNA-N,CHEMBL1642897,6530,A,7.14,chembl20,699574,9606,SLC6A2,4059,C1=CC=C2C(=C1)C[C@@H](C[C@@H]2C3=CC=C(C(=C3)Cl)Cl)NC,CN[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1
1402,KDERKEZKMQCRPQ-HIFRSBDPNA-N,CHEMBL1642896,6530,A,7.35,chembl20,699305,9606,SLC6A2,4059,[C@H]1(C2=CC=C(C(=C2)Cl)Cl)C=3C=CC=CC3C[C@H](C1)NC,CN[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1
1403,KDERKEZKMQCRPQ-ZFWWWQNUNA-N,CHEMBL1642894,6530,A,7.57,chembl20,699305,9606,SLC6A2,4059,[C@H]1(C2=CC=C(C(=C2)Cl)Cl)C=3C=CC=CC3C[C@H](NC)C1,CN[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1
1404,LXXOMHAIVSCBSY-DLBZAZTENA-N,44562624,6530,A,7.113510000000001,pubchem,410404,9606,SLC6A2,4059,O([C@@H]1[C@@](O)(CC=2C1=CC=CC2)CN)C=3C(=CC=CC3)C,Cc1ccccc1O[C@H]1c2ccccc2C[C@@]1(O)CN
1405,LWIZTBGDAFNFMW-UHFFFAOYNA-N,CHEMBL1224562,6530,A,7.7,chembl20,652283,9606,SLC6A2,4059,N1CC(CC2=CC=CC=C2)(C(C=3C=C4C(=CC3)NC=C4)=O)CC1,O=C(c1ccc2[nH]ccc2c1)C1(Cc2ccccc2)CCNC1
1406,LSPLQALBHLTUIH-ZIAGYGMSNA-N,CHEMBL1173414,6530,A,6.7,chembl20,642208,9606,SLC6A2,4059,C1CNC[C@@]2([C@]1(C2)C=3C=CC(=C(C3)C(F)(F)F)Cl)COC,COC[C@@]12CNCC[C@]1(c1ccc(Cl)c(C(F)(F)F)c1)C2
1407,LUQRHZHXLQQJTM-PKSOQXRJNA-N,72202984,6530,A,6.004230000000001,pubchem,773432,9606,SLC6A2,4059,ClC=1C=C(C2C(C(=O)NC2)C3=CC(Cl)=C(Cl)C=C3)C=CC1Cl,O=C1NCC(c2ccc(Cl)c(Cl)c2)C1c1ccc(Cl)c(Cl)c1
1408,MPGDFMOXIHFZSL-LBPRGKRZNA-N,CHEMBL1080968,6530,A,7.96,chembl20,620407,9606,SLC6A2,4059,C=1(C=CC=C(C1Cl)Cl)C(=O)N(C2CCCC2)[C@@H]3CNCC3,O=C(c1cccc(Cl)c1Cl)N(C1CCCC1)[C@H]1CCNC1
1409,MRQDQHDPSBHAEH-UHFFFAOYNA-N,24895013,6530,A,6.85387,pubchem,339392,9606,SLC6A2,4059,FC(F)(F)OC=1C=C(C(C2(O)CCCCC2)CN3CCNCC3)C=CC1,OC1(C(CN2CCNCC2)c2cccc(OC(F)(F)F)c2)CCCCC1
1410,MOEMPBAHOJKXBG-INIZCTEONA-N,44610724,6530,A,6.4318,pubchem,445757,9606,SLC6A2,4059,S(=O)(=O)(N([C@H]1CCNC1)CC2=CC=3C(C=C2)=CC=CC3)C,CS(=O)(=O)N(Cc1ccc2ccccc2c1)[C@H]1CCNC1
1411,MOEMPBAHOJKXBG-MRXNPFEDNA-N,45487762,6530,A,5.1549,pubchem,445757,9606,SLC6A2,4059,S(=O)(=O)(N([C@@H]1CCNC1)CC2=CC=3C(C=C2)=CC=CC3)C,CS(=O)(=O)N(Cc1ccc2ccccc2c1)[C@@H]1CCNC1
1412,MQFMYYCALRUDSV-CQSZACIVNA-N,45273666,6530,A,6.2426,pubchem,430251,9606,SLC6A2,4059,S(C1=C(C(=O)N(CC2CCC2)[C@@H]3CCNC3)C=CC=C1)C,CSc1ccccc1C(=O)N(CC1CCC1)[C@@H]1CCNC1
